super_opeid,name,type,tier,tier_name,iclevel,region,state,cz,czname,cfips,county,multi,count,female,k_married,mr_kq5_pq1,mr_ktop1_pq1,par_mean,par_median,par_rank,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc,k_rank,k_mean,k_median,k_median_nozero,k_0inc,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,ktop1pc_cond_parq1,ktop1pc_cond_parq2,ktop1pc_cond_parq3,ktop1pc_cond_parq4,ktop1pc_cond_parq5,k_married_cond_parq1,k_married_cond_parq2,k_married_cond_parq3,k_married_cond_parq4,k_married_cond_parq5,shareimputed,imputed
10168,Nationwide Beauty Academy,3,11,Two-year for-profit,2,2,OH,15900,Columbus,39049,Franklin,0,161.5,.94427246,.56152076,.0022965921,.00014291063,67115.390625,65000,.5916235049565634,.11088269,.18514822,.2351983,.29413146,.1746394,.046373665,.023944965,.0031420439,.00029471764,.4266319,20869.79166666667,17300,27100,.1821547,.17515886,.30176917,.2560854,.18292634,.084060326,.012081673,.00072047574,.00072047574,.39267635,.39814401,.40408078,.43393868,.49645782,.22881223,.36200145,.25530231,.13317209,.020711908,.14618458,.37422764,.22016554,.19683373,.062588528,.11920486,.34460056,.32603922,.16211191,.048043415,.17452915,.27556819,.2444427,.20584433,.099615619,.24822819,.17315193,.22006123,.18920532,.16935335,.0012888453,.0024517498,0,.00056356197,.00084647851,.26476997,.49205849,.58963591,.62867749,.67260528,1,1
11644,University Of Maryland University College,1,7,Nonselective four-year public,1,3,MD,11304,Washington DC,24033,Prince Georges,0,4740.666666666667,.33891153,.52660525,.038532518,.00041558026,65178.01233014871,53900,.4690095203814837,.18132535,.23515488,.24915615,.21638721,.11797655,.042302601,.013852184,.0021478515,.00028202526,.58680516,41460.66443301971,40100,43100,.11823582,.12882191,.13589776,.16558313,.31500161,.25469568,.11647245,.048469506,.0036432673,.56913704,.57092297,.58550674,.6116069,.60286868,.14007153,.15070517,.16385357,.33286491,.21250486,.13123146,.15147936,.17361,.32727575,.21640339,.13342592,.129695,.16734043,.31934699,.25019163,.11117714,.116214,.16710855,.30348477,.30201557,.12936872,.13128422,.14573263,.27502757,.31858686,.0022919038,.001506332,.0033714559,.0051782364,.0077383397,.46580094,.50570619,.54245186,.56760222,.55305356,0,0
2955,Pfeiffer University,2,6,Selective private,1,3,NC,900,Charlotte,37167,Stanly,0,129.5,.52123553,.664105,.015698779,.00013240069,104173.8984375,83600,.6277111371358236,.087940171,.16156483,.16827701,.25819349,.32402447,.16407257,.062447701,.0058442662,.00012919997,.58538693,42825.03645833334,40200,41100,.075672351,.095900103,.13321531,.22481401,.31848934,.22758125,.090642273,.053262688,.0030470735,.54471755,.49872679,.53220415,.61377823,.64463162,.074409433,.18433145,.33069682,.23204575,.17851658,.19050212,.18651056,.16318527,.33424658,.12555547,.079333588,.21446785,.24730031,.31480694,.14409137,.070307657,.074339442,.29406902,.35662898,.20465495,.083558761,.097485408,.15994413,.30561474,.35339701,.0015055769,.00082203915,.0013641667,.0019151907,.0063507934,.36249486,.51602387,.50369942,.71880519,.85951519,1,1
1101,University Of Arkansas At Little Rock,1,5,Selective public,1,3,AR,4200,Little Rock,5119,Pulaski,0,800.3333333333334,.59017074,.48153365,.020554366,0,78417.40625,62900,.5161980986595154,.14949626,.21643676,.21968234,.22169593,.19268861,.093352385,.040651869,.0024463355,.000013178916,.52473712,37124.98828125,30900,34800,.12037602,.13513996,.19495033,.26187533,.22256121,.18547308,.085190363,.03873612,.0084788948,.50832444,.49930945,.5051738,.55784619,.55024332,.089241564,.25692493,.30571795,.21062481,.13749084,.14819688,.21338782,.31797189,.17345047,.14699298,.16557075,.1696939,.29119122,.2180399,.15550429,.10569985,.18174948,.21864873,.29106688,.20283502,.15526205,.17014073,.18116139,.21332178,.28011408,0,.0047181612,.0090973163,.009233566,.017708089,.29828447,.36070359,.48803756,.59997445,.61574268,.59558517,1
23068,"Platt College of Tulsa, OK",3,10,Four-year for-profit,1,3,OK,30402,Tulsa,40143,Tulsa,0,220.5,.84807259,.39269525,.0037221387,0,54152.59244791666,38900,.3661336203416188,.33804101,.24577941,.19475208,.16109298,.060334466,.013417709,.011305423,.00050522102,.00034476107,.3875536,18778.01822916667,14200,22800,.18403903,.22376096,.30640942,.29758823,.13240728,.039834075,.0050957073,.0050957073,.00014678831,.36135375,.38411176,.40757954,.41869524,.4005776,.18138854,.42557544,.29558608,.086439118,.011010909,.251892,.2896364,.2945379,.12066673,.043266993,.24443874,.21561456,.36445203,.14971207,.025782613,.24420057,.19145136,.28151959,.21043833,.072390102,.22525094,.30708724,.14830713,.17358318,.1457715,0,.00024371379,.00044614918,0,0,.29796615,.37927875,.45933285,.53855389,.37355563,1,1
28,San Jose-Evergreen Community College District,1,9,Two-year (public and private not-for-profit),2,4,CA,37500,San Jose,6085,Santa Clara,1,1523,.51400745,.36852345,.02991337,.00075416092,82338.57436836562,67900,.5441920438593445,.15518422,.17778739,.20278914,.22190222,.24233702,.10713997,.033960063,.0030572689,.00010132532,.53794432,37561.01927989577,31900,37900,.14833446,.16247439,.1692525,.20793761,.23327225,.22706321,.11099813,.048218008,.003908603,.51755989,.50056988,.54469967,.56542486,.54760092,.15888803,.18943249,.22425164,.23466748,.19276038,.20359564,.1601962,.23318042,.22595105,.17707667,.16012178,.16551149,.20053369,.24352175,.23031123,.13785022,.16293545,.20375322,.23194806,.26351303,.15911938,.17188881,.18899876,.23038565,.24960732,.0048597781,.0018148859,.0028787525,.0041792369,.0054495037,.33219314,.33079454,.36515751,.39424434,.39873201,.38104618,1
1060,James H. Faulkner State Community College,1,9,Two-year (public and private not-for-profit),2,3,AL,11001,Mobile,1003,Baldwin,0,635.5,.52635717,.5182057,.013492712,.000040141134,76158.89270259638,65100,.5249406873413874,.16081138,.18650146,.21752772,.26308811,.17207132,.064124949,.031941973,.0035249924,.000059818518,.49913538,30667.72421905734,27500,31900,.14763805,.16330892,.20941433,.25029063,.23541871,.14156744,.05841339,.019748945,.0021706007,.47886518,.49582827,.48939434,.50950396,.51812488,.14889255,.27224261,.28254396,.21241683,.083903961,.17667753,.20946097,.27206194,.22308508,.11871452,.17544919,.19855398,.26654539,.24409765,.1153538,.15196542,.19881272,.23812735,.24068746,.1704071,.1642884,.18058546,.19459899,.25125602,.20927113,.00024961625,.00039722864,.0032229817,.0017550498,.005192935,.39500791,.46135557,.57168657,.56178349,.56072217,.38158929,1
2632,Seton Hall University,2,6,Selective private,1,1,NJ,19600,Newark,34013,Essex,0,1009.666666666667,.51865304,.50783449,.03183965,.0010200213,139516.4811303236,100900,.6747694005663932,.075406462,.12206414,.15203407,.21433206,.43616331,.27033296,.13804343,.024662398,.0016615321,.70781344,65906.42457287884,56900,60500,.079952501,.083378136,.085054025,.11307687,.19971466,.51877636,.30581006,.17046465,.026187768,.63908404,.68876511,.70648885,.71657413,.72118318,.12490928,.11410273,.13890989,.19983777,.42224035,.084948897,.079083063,.15245634,.23608384,.44742787,.071752548,.096757114,.11540199,.23390663,.48218176,.085346505,.082358152,.11220115,.17808372,.54201049,.078843474,.078948319,.097209841,.18822631,.55677211,.013526974,.0097246328,.012684491,.031200118,.035227761,.37027609,.44784874,.46958932,.48227254,.57429624,.68537474,1
1954,Bellarmine University,2,6,Selective private,1,3,KY,13101,Louisville,21111,Jefferson,0,318,.65251571,.68461752,.009435893,.0014471898,135061.6649141772,98200,.6964770682952689,.030137699,.099050149,.16030817,.30371743,.40678659,.18948354,.10376317,.022551276,.0021261219,.67119455,55282.58387382075,46700,49400,.079890065,.084942333,.083915159,.14466019,.30488372,.38159865,.18491392,.090881169,.015245063,.64029652,.60669827,.64575207,.68688077,.6875028,.1132467,.067973815,.22979112,.27589566,.31309268,.13489732,.13357666,.16376677,.23795936,.32979992,.091805466,.089212008,.1910294,.29283535,.33511776,.060474299,.087157458,.14629814,.31627777,.38979232,.086245403,.068495721,.11420441,.31956795,.41148651,.048019253,.0048782672,.010150479,.0068015638,.023652997,.63742483,.61200124,.64150053,.6679194,.73525441,.35010481,1
9618,Tulsa Welding School,3,11,Two-year for-profit,2,3,OK,30402,Tulsa,40143,Tulsa,0,255,.031372551,.41774809,.057658855,0,55048.25390625,43900,.406015823284785,.27616358,.25361958,.22270517,.16691737,.08059416,.023033848,.0047443802,.00061896193,.00012919997,.52794546,37410.28515625,26100,34500,.17299484,.18779388,.18215112,.17761616,.21864955,.23378912,.10059673,.045588952,.0052766325,.51973975,.51276892,.53796738,.53588378,.55968809,.18360943,.18234184,.1900499,.23521361,.20878515,.19918419,.20844391,.16097534,.19498849,.23640805,.18382168,.16004418,.17367435,.24297222,.23948763,.18950008,.17189759,.18324058,.21889646,.23646531,.17373143,.18108176,.18662156,.16862789,.28993732,0,.009616523,.0066217543,.0081656864,0,.36319152,.36683246,.46891117,.43410939,.5896529,1,1
